"Fecha","hispano/latinx","otro","blanco","desconocido"
2020-11-05,316.394395299283,19.3710854264867,203.396396978111,600.503648221089
2020-11-04,277.65222444631,29.0566281397301,174.339768838381,571.447020081359
2020-11-03,277.65222444631,38.7421708529735,174.339768838381,603.732162458836
2020-11-02,264.738167495319,38.7421708529735,164.654226125137,606.960676696584
2020-11-01,255.052624782075,38.7421708529735,161.425711887389,632.788790598567
2020-10-31,287.337767159553,38.7421708529735,161.425711887389,661.845418738297
2020-10-30,277.65222444631,38.7421708529735,138.826112223155,632.788790598567
2020-10-29,290.566281397301,41.9706850907213,125.912055272164,587.589591270098
2020-10-28,280.880738684058,38.7421708529735,119.455026796668,545.618906179376
2020-10-27,284.109252921805,41.9706850907213,116.22651255892,539.161877703881
2020-10-26,277.65222444631,38.7421708529735,109.769484083425,523.019306515142
2020-10-25,264.738167495319,35.5136566152257,100.083941370181,535.933363466133
2020-10-24,271.195195970814,35.5136566152257,77.4843417059469,510.105249564151
2020-10-23,274.423710208562,29.0566281397301,74.2558274681991,481.048621424421
2020-10-22,242.138567831084,29.0566281397301,64.5702847549558,471.363078711177
2020-10-21,248.59559630658,19.3710854264867,67.7987989927036,451.99199328469
2020-10-20,219.53896816685,9.68554271324337,64.5702847549558,419.706850907213
2020-10-19,213.081939691354,9.68554271324337,67.7987989927036,413.249822431717
2020-10-18,206.624911215858,6.45702847549558,48.4277135662168,364.8221088655
2020-10-17,167.882740362885,6.45702847549558,38.7421708529735,368.050623103248
2020-10-16,158.197197649642,6.45702847549558,35.5136566152257,368.050623103248
2020-10-15,129.140569509912,6.45702847549558,32.2851423774779,358.365080390005
2020-10-14,122.683541034416,6.45702847549558,29.0566281397301,358.365080390005
2020-10-13,119.455026796668,3.22851423774779,19.3710854264867,358.365080390005
2020-10-12,106.540969845677,9.68554271324337,19.3710854264867,335.76548072577
2020-10-11,96.8554271324337,9.68554271324337,16.1425711887389,329.308452250274
2020-10-10,77.4843417059469,9.68554271324337,16.1425711887389,313.165881061536
2020-10-09,71.0273132304514,9.68554271324337,16.1425711887389,284.109252921805
2020-10-08,71.0273132304514,9.68554271324337,16.1425711887389,258.281139019823
2020-10-07,61.341770517208,12.9140569509912,9.68554271324337,248.59559630658
2020-10-06,58.1132562794602,12.9140569509912,9.68554271324337,242.138567831084
2020-10-05,51.6562278039646,12.9140569509912,9.68554271324337,219.53896816685
2020-10-04,48.4277135662168,12.9140569509912,9.68554271324337,219.53896816685
2020-10-03,51.6562278039646,16.1425711887389,9.68554271324337,196.939368502615
2020-10-02,48.4277135662168,16.1425711887389,9.68554271324337,200.167882740363
2020-10-01,41.9706850907213,12.9140569509912,6.45702847549558,193.710854264867
2020-09-30,35.5136566152257,12.9140569509912,3.22851423774779,184.025311551624
2020-09-29,32.2851423774779,16.1425711887389,3.22851423774779,167.882740362885
2020-09-28,22.5995996642345,9.68554271324337,3.22851423774779,158.197197649642
2020-09-27,25.8281139019823,9.68554271324337,3.22851423774779,135.597597985407
2020-09-26,29.0566281397301,9.68554271324337,3.22851423774779,138.826112223155
2020-09-25,25.8281139019823,9.68554271324337,3.22851423774779,142.054626460903
2020-09-24,25.8281139019823,9.68554271324337,6.45702847549558,122.683541034416
2020-09-23,29.0566281397301,6.45702847549558,9.68554271324337,125.912055272164
2020-09-22,74.2558274681991,12.9140569509912,9.68554271324337,135.597597985407
2020-09-21,77.4843417059469,12.9140569509912,6.45702847549558,135.597597985407
2020-09-20,77.4843417059469,12.9140569509912,6.45702847549558,125.912055272164
2020-09-19,74.2558274681991,9.68554271324337,6.45702847549558,106.540969845677
2020-09-18,74.2558274681991,9.68554271324337,6.45702847549558,103.312455607929
2020-09-17,77.4843417059469,9.68554271324337,6.45702847549558,116.22651255892
2020-09-16,83.9413701814425,9.68554271324337,6.45702847549558,132.369083747659
2020-09-15,119.455026796668,6.45702847549558,9.68554271324337,161.425711887389
2020-09-14,122.683541034416,6.45702847549558,9.68554271324337,164.654226125137
2020-09-13,125.912055272164,6.45702847549558,9.68554271324337,187.253825789372
2020-09-12,122.683541034416,6.45702847549558,9.68554271324337,177.568283076128
2020-09-11,119.455026796668,6.45702847549558,9.68554271324337,167.882740362885
2020-09-10,125.912055272164,6.45702847549558,9.68554271324337,171.111254600633
2020-09-09,122.683541034416,6.45702847549558,6.45702847549558,154.968683411894
2020-09-08,74.2558274681991,0,6.45702847549558,125.912055272164
2020-09-07,71.0273132304514,0,6.45702847549558,125.912055272164
2020-09-06,71.0273132304514,0,6.45702847549558,125.912055272164
2020-09-05,71.0273132304514,0,6.45702847549558,125.912055272164
2020-09-04,71.0273132304514,0,6.45702847549558,112.997998321173
2020-09-03,67.7987989927036,0,6.45702847549558,90.3983986569381
2020-09-02,61.341770517208,0,6.45702847549558,71.0273132304514
2020-09-01,22.5995996642345,0,3.22851423774779,41.9706850907213
2020-08-31,19.3710854264867,0,3.22851423774779,38.7421708529735
2020-08-30,9.68554271324337,0,3.22851423774779,16.1425711887389
2020-08-29,9.68554271324337,0,3.22851423774779,16.1425711887389
2020-08-28,9.68554271324337,0,3.22851423774779,16.1425711887389
2020-08-27,0,0,0,12.9140569509912
2020-08-26,0,0,0,12.9140569509912
2020-08-25,0,0,0,12.9140569509912
2020-08-24,0,0,0,16.1425711887389
2020-08-23,0,0,0,25.8281139019823
2020-08-22,0,0,0,32.2851423774779
2020-08-21,0,0,0,35.5136566152257
2020-08-20,0,0,0,45.199199328469
2020-08-19,0,0,0,38.7421708529735
2020-08-18,0,0,0,41.9706850907213
2020-08-17,3.22851423774779,0,0,48.4277135662168
2020-08-16,3.22851423774779,0,0,48.4277135662168
2020-08-15,3.22851423774779,0,0,48.4277135662168
2020-08-14,3.22851423774779,0,0,51.6562278039646
2020-08-13,3.22851423774779,0,0,67.7987989927036
2020-08-12,3.22851423774779,0,0,67.7987989927036
2020-08-11,3.22851423774779,0,0,71.0273132304514
2020-08-10,3.22851423774779,0,0,64.5702847549558
2020-08-09,6.45702847549558,0,0,54.8847420417124
2020-08-08,6.45702847549558,0,0,48.4277135662168
2020-08-07,6.45702847549558,0,0,48.4277135662168
2020-08-06,6.45702847549558,0,0,38.7421708529735
2020-08-05,6.45702847549558,0,0,38.7421708529735
2020-08-04,9.68554271324337,0,0,35.5136566152257
2020-08-03,12.9140569509912,0,0,32.2851423774779
2020-08-02,12.9140569509912,0,0,32.2851423774779
2020-08-01,12.9140569509912,0,0,32.2851423774779
2020-07-31,12.9140569509912,0,3.22851423774779,29.0566281397301
2020-07-30,12.9140569509912,0,3.22851423774779,16.1425711887389
2020-07-29,22.5995996642345,0,3.22851423774779,22.5995996642345
2020-07-28,25.8281139019823,0,3.22851423774779,29.0566281397301
2020-07-27,25.8281139019823,0,3.22851423774779,38.7421708529735
2020-07-26,22.5995996642345,0,3.22851423774779,41.9706850907213
2020-07-25,25.8281139019823,0,3.22851423774779,41.9706850907213
2020-07-24,25.8281139019823,0,3.22851423774779,51.6562278039646
2020-07-23,29.0566281397301,0,3.22851423774779,58.1132562794602
2020-07-22,29.0566281397301,0,3.22851423774779,61.341770517208
2020-07-21,25.8281139019823,3.22851423774779,3.22851423774779,61.341770517208
2020-07-20,25.8281139019823,3.22851423774779,3.22851423774779,58.1132562794602
2020-07-19,25.8281139019823,3.22851423774779,3.22851423774779,58.1132562794602
2020-07-18,25.8281139019823,3.22851423774779,3.22851423774779,58.1132562794602
2020-07-17,25.8281139019823,6.45702847549558,0,61.341770517208
2020-07-16,29.0566281397301,6.45702847549558,0,61.341770517208
2020-07-15,19.3710854264867,6.45702847549558,0,54.8847420417124
2020-07-14,19.3710854264867,6.45702847549558,0,45.199199328469
2020-07-13,22.5995996642345,9.68554271324337,0,35.5136566152257
2020-07-12,22.5995996642345,9.68554271324337,0,32.2851423774779
2020-07-11,19.3710854264867,9.68554271324337,0,32.2851423774779
2020-07-10,19.3710854264867,9.68554271324337,0,29.0566281397301
2020-07-09,16.1425711887389,12.9140569509912,0,29.0566281397301
2020-07-08,19.3710854264867,12.9140569509912,0,41.9706850907213
2020-07-07,22.5995996642345,9.68554271324337,0,41.9706850907213
2020-07-06,16.1425711887389,9.68554271324337,0,45.199199328469
2020-07-05,16.1425711887389,9.68554271324337,0,45.199199328469
2020-07-04,16.1425711887389,9.68554271324337,0,51.6562278039646
2020-07-03,19.3710854264867,6.45702847549558,0,48.4277135662168
2020-07-02,16.1425711887389,6.45702847549558,0,48.4277135662168
2020-07-01,29.0566281397301,6.45702847549558,0,58.1132562794602
2020-06-30,32.2851423774779,6.45702847549558,0,64.5702847549558
2020-06-29,29.0566281397301,3.22851423774779,0,67.7987989927036
2020-06-28,29.0566281397301,3.22851423774779,0,67.7987989927036
2020-06-27,29.0566281397301,3.22851423774779,0,74.2558274681991
2020-06-26,29.0566281397301,3.22851423774779,0,64.5702847549558
2020-06-25,32.2851423774779,0,0,61.341770517208
2020-06-24,29.0566281397301,0,0,48.4277135662168
2020-06-23,25.8281139019823,0,0,45.199199328469
2020-06-22,25.8281139019823,0,0,45.199199328469
2020-06-21,25.8281139019823,0,0,45.199199328469
2020-06-20,25.8281139019823,0,0,38.7421708529735
2020-06-19,22.5995996642345,0,0,41.9706850907213
2020-06-18,22.5995996642345,0,0,38.7421708529735
2020-06-17,9.68554271324337,0,0,29.0566281397301
2020-06-16,3.22851423774779,0,9.68554271324337,22.5995996642345
2020-06-15,3.22851423774779,0,12.9140569509912,22.5995996642345
2020-06-14,6.45702847549558,0,12.9140569509912,22.5995996642345
2020-06-13,6.45702847549558,0,12.9140569509912,16.1425711887389
2020-06-12,6.45702847549558,0,12.9140569509912,22.5995996642345
2020-06-11,6.45702847549558,0,12.9140569509912,19.3710854264867
2020-06-10,6.45702847549558,0,12.9140569509912,19.3710854264867
2020-06-09,12.9140569509912,0,12.9140569509912,19.3710854264867
2020-06-08,22.5995996642345,0,12.9140569509912,16.1425711887389
2020-06-07,22.5995996642345,0,12.9140569509912,16.1425711887389
2020-06-06,32.2851423774779,0,12.9140569509912,19.3710854264867
2020-06-05,35.5136566152257,0,12.9140569509912,19.3710854264867
2020-06-04,35.5136566152257,0,12.9140569509912,19.3710854264867
2020-06-03,45.199199328469,0,12.9140569509912,22.5995996642345
2020-06-02,51.6562278039646,0,3.22851423774779,29.0566281397301
2020-06-01,54.8847420417124,0,0,25.8281139019823
2020-05-31,61.341770517208,0,0,29.0566281397301
2020-05-30,67.7987989927036,0,0,32.2851423774779
2020-05-29,87.1698844191903,0,0,25.8281139019823
2020-05-28,83.9413701814425,3.22851423774779,0,29.0566281397301
2020-05-27,83.9413701814425,3.22851423774779,0,35.5136566152257
2020-05-26,80.7128559436947,3.22851423774779,0,41.9706850907213
2020-05-25,80.7128559436947,3.22851423774779,0,51.6562278039646
2020-05-24,87.1698844191903,3.22851423774779,0,51.6562278039646
2020-05-23,80.7128559436947,6.45702847549558,0,51.6562278039646
2020-05-22,83.9413701814425,6.45702847549558,0,51.6562278039646
2020-05-21,87.1698844191903,6.45702847549558,0,54.8847420417124
2020-05-20,77.4843417059469,6.45702847549558,0,54.8847420417124
2020-05-19,77.4843417059469,6.45702847549558,0,48.4277135662168
2020-05-18,87.1698844191903,9.68554271324337,3.22851423774779,48.4277135662168
2020-05-17,87.1698844191903,9.68554271324337,3.22851423774779,45.199199328469
2020-05-16,80.7128559436947,9.68554271324337,3.22851423774779,41.9706850907213
2020-05-15,74.2558274681991,9.68554271324337,3.22851423774779,41.9706850907213
2020-05-14,83.9413701814425,6.45702847549558,3.22851423774779,45.199199328469
2020-05-13,87.1698844191903,6.45702847549558,3.22851423774779,35.5136566152257
2020-05-12,90.3983986569381,6.45702847549558,3.22851423774779,32.2851423774779
2020-05-11,83.9413701814425,6.45702847549558,3.22851423774779,25.8281139019823
2020-05-10,90.3983986569381,6.45702847549558,3.22851423774779,25.8281139019823
2020-05-09,90.3983986569381,3.22851423774779,3.22851423774779,29.0566281397301
2020-05-08,93.6269128946859,3.22851423774779,3.22851423774779,35.5136566152257
2020-05-07,90.3983986569381,3.22851423774779,3.22851423774779,35.5136566152257
2020-05-06,90.3983986569381,3.22851423774779,3.22851423774779,32.2851423774779
2020-05-05,93.6269128946859,3.22851423774779,3.22851423774779,35.5136566152257
2020-05-04,93.6269128946859,0,0,38.7421708529735
2020-05-03,83.9413701814425,0,0,38.7421708529735
2020-05-02,103.312455607929,0,0,45.199199328469
2020-05-01,103.312455607929,0,0,48.4277135662168
2020-04-30,103.312455607929,0,0,45.199199328469
2020-04-29,116.22651255892,0,0,51.6562278039646
2020-04-28,109.769484083425,0,3.22851423774779,54.8847420417124
2020-04-27,138.826112223155,0,3.22851423774779,67.7987989927036
2020-04-26,125.912055272164,0,3.22851423774779,71.0273132304514
2020-04-25,122.683541034416,0,3.22851423774779,77.4843417059469
2020-04-24,112.997998321173,0,3.22851423774779,67.7987989927036
2020-04-23,119.455026796668,0,3.22851423774779,83.9413701814425
2020-04-22,122.683541034416,0,3.22851423774779,83.9413701814425
2020-04-21,112.997998321173,0,3.22851423774779,80.7128559436947
2020-04-20,100.083941370181,0,3.22851423774779,77.4843417059469
2020-04-19,106.540969845677,0,3.22851423774779,77.4843417059469
2020-04-18,87.1698844191903,0,3.22851423774779,74.2558274681991
2020-04-17,87.1698844191903,0,3.22851423774779,74.2558274681991
2020-04-16,93.6269128946859,0,3.22851423774779,71.0273132304514
2020-04-15,77.4843417059469,0,3.22851423774779,67.7987989927036
2020-04-14,77.4843417059469,0,0,61.341770517208
2020-04-13,54.8847420417124,0,0,45.199199328469
2020-04-12,58.1132562794602,0,0,41.9706850907213
2020-04-11,61.341770517208,0,0,29.0566281397301
2020-04-10,74.2558274681991,0,0,35.5136566152257
2020-04-09,71.0273132304514,0,0,16.1425711887389
2020-04-08,83.9413701814425,0,0,16.1425711887389
2020-04-07,87.1698844191903,0,0,19.3710854264867
2020-04-06,96.8554271324337,0,0,35.5136566152257
2020-04-05,96.8554271324337,0,0,38.7421708529735
2020-04-04,103.312455607929,0,0,35.5136566152257
2020-04-03,109.769484083425,0,0,38.7421708529735
2020-04-02,106.540969845677,0,0,54.8847420417124
2020-04-01,112.997998321173,0,0,54.8847420417124
2020-03-31,116.22651255892,0,0,61.341770517208
2020-03-30,109.769484083425,0,0,71.0273132304514
2020-03-29,106.540969845677,0,0,74.2558274681991
2020-03-28,103.312455607929,0,0,74.2558274681991
2020-03-27,93.6269128946859,0,0,67.7987989927036
2020-03-26,90.3983986569381,0,0,74.2558274681991
2020-03-25,74.2558274681991,0,0,74.2558274681991
2020-03-24,71.0273132304514,0,0,74.2558274681991
2020-03-23,61.341770517208,3.22851423774779,0,58.1132562794602
2020-03-22,54.8847420417124,3.22851423774779,0,58.1132562794602
2020-03-21,48.4277135662168,3.22851423774779,0,58.1132562794602
2020-03-20,29.0566281397301,3.22851423774779,0,51.6562278039646
2020-03-19,16.1425711887389,3.22851423774779,0,38.7421708529735
2020-03-18,9.68554271324337,3.22851423774779,0,38.7421708529735
2020-03-17,6.45702847549558,3.22851423774779,0,32.2851423774779
2020-03-16,3.22851423774779,6.45702847549558,0,25.8281139019823
2020-03-15,3.22851423774779,6.45702847549558,0,22.5995996642345
2020-03-14,3.22851423774779,6.45702847549558,0,22.5995996642345
2020-03-13,0,6.45702847549558,0,25.8281139019823
