"Fecha","hispano/latinx","otro","desconocido","blanco"
2020-10-19,71.0273132304514,0,12.9140569509912,206.624911215858
2020-10-18,61.341770517208,0,9.68554271324337,187.253825789372
2020-10-17,41.9706850907213,0,9.68554271324337,206.624911215858
2020-10-16,32.2851423774779,0,9.68554271324337,184.025311551624
2020-10-15,35.5136566152257,3.22851423774779,12.9140569509912,154.968683411894
2020-10-14,32.2851423774779,3.22851423774779,9.68554271324337,151.740169174146
2020-10-13,32.2851423774779,3.22851423774779,9.68554271324337,145.28314069865
2020-10-12,35.5136566152257,9.68554271324337,6.45702847549558,129.140569509912
2020-10-11,35.5136566152257,9.68554271324337,6.45702847549558,142.054626460903
2020-10-10,35.5136566152257,9.68554271324337,6.45702847549558,106.540969845677
2020-10-09,38.7421708529735,9.68554271324337,6.45702847549558,100.083941370181
2020-10-08,35.5136566152257,6.45702847549558,3.22851423774779,103.312455607929
2020-10-07,29.0566281397301,9.68554271324337,0,96.8554271324337
2020-10-06,25.8281139019823,9.68554271324337,0,96.8554271324337
2020-10-05,16.1425711887389,3.22851423774779,3.22851423774779,90.3983986569381
2020-10-04,12.9140569509912,3.22851423774779,3.22851423774779,77.4843417059469
2020-10-03,16.1425711887389,6.45702847549558,3.22851423774779,90.3983986569381
2020-10-02,9.68554271324337,6.45702847549558,3.22851423774779,100.083941370181
2020-10-01,6.45702847549558,6.45702847549558,3.22851423774779,90.3983986569381
2020-09-30,6.45702847549558,3.22851423774779,3.22851423774779,87.1698844191903
2020-09-29,6.45702847549558,6.45702847549558,3.22851423774779,71.0273132304514
2020-09-28,6.45702847549558,6.45702847549558,0,67.7987989927036
2020-09-27,12.9140569509912,6.45702847549558,0,58.1132562794602
2020-09-26,12.9140569509912,3.22851423774779,0,48.4277135662168
2020-09-25,16.1425711887389,3.22851423774779,0,41.9706850907213
2020-09-24,19.3710854264867,3.22851423774779,3.22851423774779,32.2851423774779
2020-09-23,22.5995996642345,3.22851423774779,6.45702847549558,38.7421708529735
2020-09-22,67.7987989927036,6.45702847549558,6.45702847549558,64.5702847549558
2020-09-21,71.0273132304514,6.45702847549558,6.45702847549558,67.7987989927036
2020-09-20,64.5702847549558,6.45702847549558,6.45702847549558,67.7987989927036
2020-09-19,61.341770517208,6.45702847549558,6.45702847549558,58.1132562794602
2020-09-18,58.1132562794602,6.45702847549558,6.45702847549558,61.341770517208
2020-09-17,58.1132562794602,6.45702847549558,3.22851423774779,83.9413701814425
2020-09-16,61.341770517208,6.45702847549558,0,93.6269128946859
2020-09-15,51.6562278039646,0,3.22851423774779,96.8554271324337
2020-09-14,51.6562278039646,0,3.22851423774779,96.8554271324337
2020-09-13,61.341770517208,0,3.22851423774779,119.455026796668
2020-09-12,61.341770517208,0,3.22851423774779,119.455026796668
2020-09-11,61.341770517208,0,3.22851423774779,106.540969845677
2020-09-10,67.7987989927036,0,6.45702847549558,87.1698844191903
2020-09-09,61.341770517208,0,6.45702847549558,61.341770517208
2020-09-08,22.5995996642345,0,3.22851423774779,29.0566281397301
2020-09-07,19.3710854264867,0,3.22851423774779,29.0566281397301
2020-09-06,9.68554271324337,0,3.22851423774779,6.45702847549558
2020-09-05,9.68554271324337,0,3.22851423774779,6.45702847549558
2020-09-04,9.68554271324337,0,3.22851423774779,6.45702847549558
2020-09-03,0,0,0,3.22851423774779
2020-09-02,0,0,0,9.68554271324337
2020-09-01,0,0,0,12.9140569509912
2020-08-31,0,0,0,9.68554271324337
2020-08-30,0,0,0,9.68554271324337
2020-08-29,0,0,0,9.68554271324337
2020-08-28,0,0,0,9.68554271324337
2020-08-27,0,0,0,9.68554271324337
2020-08-26,0,0,0,3.22851423774779
2020-08-25,0,0,0,0
2020-08-24,0,0,0,6.45702847549558
2020-08-23,0,0,0,16.1425711887389
2020-08-22,0,0,0,22.5995996642345
2020-08-21,0,0,0,25.8281139019823
2020-08-20,0,0,0,35.5136566152257
2020-08-19,0,0,0,35.5136566152257
2020-08-18,0,0,0,41.9706850907213
2020-08-17,3.22851423774779,0,0,41.9706850907213
2020-08-16,3.22851423774779,0,0,32.2851423774779
2020-08-15,3.22851423774779,0,0,25.8281139019823
2020-08-14,3.22851423774779,0,0,25.8281139019823
2020-08-13,3.22851423774779,0,0,32.2851423774779
2020-08-12,3.22851423774779,0,0,32.2851423774779
2020-08-11,3.22851423774779,0,0,29.0566281397301
2020-08-10,0,0,0,22.5995996642345
2020-08-09,3.22851423774779,0,0,22.5995996642345
2020-08-08,3.22851423774779,0,0,22.5995996642345
2020-08-07,3.22851423774779,0,0,22.5995996642345
2020-08-06,3.22851423774779,0,0,6.45702847549558
2020-08-05,3.22851423774779,0,0,6.45702847549558
2020-08-04,6.45702847549558,0,0,6.45702847549558
2020-08-03,12.9140569509912,0,0,9.68554271324337
2020-08-02,9.68554271324337,0,0,9.68554271324337
2020-08-01,9.68554271324337,0,0,9.68554271324337
2020-07-31,9.68554271324337,0,3.22851423774779,6.45702847549558
2020-07-30,9.68554271324337,0,3.22851423774779,9.68554271324337
2020-07-29,19.3710854264867,0,3.22851423774779,16.1425711887389
2020-07-28,19.3710854264867,0,3.22851423774779,22.5995996642345
2020-07-27,12.9140569509912,0,3.22851423774779,29.0566281397301
2020-07-26,12.9140569509912,0,3.22851423774779,32.2851423774779
2020-07-25,16.1425711887389,0,3.22851423774779,32.2851423774779
2020-07-24,16.1425711887389,0,0,45.199199328469
2020-07-23,19.3710854264867,0,0,48.4277135662168
2020-07-22,9.68554271324337,0,0,45.199199328469
2020-07-21,6.45702847549558,3.22851423774779,0,38.7421708529735
2020-07-20,12.9140569509912,3.22851423774779,0,29.0566281397301
2020-07-19,12.9140569509912,3.22851423774779,0,25.8281139019823
2020-07-18,9.68554271324337,3.22851423774779,0,25.8281139019823
2020-07-17,9.68554271324337,6.45702847549558,0,16.1425711887389
2020-07-16,9.68554271324337,6.45702847549558,0,12.9140569509912
2020-07-15,9.68554271324337,6.45702847549558,0,9.68554271324337
2020-07-14,12.9140569509912,3.22851423774779,0,6.45702847549558
2020-07-13,9.68554271324337,6.45702847549558,0,6.45702847549558
2020-07-12,9.68554271324337,6.45702847549558,0,6.45702847549558
2020-07-11,9.68554271324337,6.45702847549558,0,6.45702847549558
2020-07-10,9.68554271324337,3.22851423774779,0,12.9140569509912
2020-07-09,6.45702847549558,6.45702847549558,0,16.1425711887389
2020-07-08,9.68554271324337,6.45702847549558,0,32.2851423774779
2020-07-07,9.68554271324337,6.45702847549558,0,35.5136566152257
2020-07-06,6.45702847549558,3.22851423774779,0,38.7421708529735
2020-07-05,6.45702847549558,3.22851423774779,0,38.7421708529735
2020-07-04,6.45702847549558,3.22851423774779,0,45.199199328469
2020-07-03,9.68554271324337,3.22851423774779,0,35.5136566152257
2020-07-02,9.68554271324337,0,0,32.2851423774779
2020-07-01,19.3710854264867,0,0,25.8281139019823
2020-06-30,22.5995996642345,0,0,29.0566281397301
2020-06-29,22.5995996642345,0,0,29.0566281397301
2020-06-28,22.5995996642345,0,0,29.0566281397301
2020-06-27,22.5995996642345,0,0,29.0566281397301
2020-06-26,19.3710854264867,0,0,29.0566281397301
2020-06-25,22.5995996642345,0,0,29.0566281397301
2020-06-24,9.68554271324337,0,0,22.5995996642345
2020-06-23,3.22851423774779,0,0,16.1425711887389
2020-06-22,3.22851423774779,0,0,16.1425711887389
2020-06-21,3.22851423774779,0,0,16.1425711887389
2020-06-20,3.22851423774779,0,0,9.68554271324337
2020-06-19,3.22851423774779,0,0,12.9140569509912
2020-06-18,0,0,0,9.68554271324337
2020-06-17,0,0,0,6.45702847549558
2020-06-16,0,0,9.68554271324337,6.45702847549558
2020-06-15,0,0,12.9140569509912,6.45702847549558
2020-06-14,3.22851423774779,0,12.9140569509912,6.45702847549558
2020-06-13,3.22851423774779,0,12.9140569509912,6.45702847549558
2020-06-12,3.22851423774779,0,12.9140569509912,9.68554271324337
2020-06-11,6.45702847549558,0,12.9140569509912,9.68554271324337
2020-06-10,6.45702847549558,0,12.9140569509912,12.9140569509912
2020-06-09,12.9140569509912,0,3.22851423774779,12.9140569509912
2020-06-08,22.5995996642345,0,0,9.68554271324337
2020-06-07,19.3710854264867,0,0,9.68554271324337
2020-06-06,29.0566281397301,0,0,12.9140569509912
2020-06-05,32.2851423774779,0,0,9.68554271324337
2020-06-04,29.0566281397301,0,0,9.68554271324337
2020-06-03,38.7421708529735,0,0,9.68554271324337
2020-06-02,38.7421708529735,0,0,16.1425711887389
2020-06-01,32.2851423774779,0,0,16.1425711887389
2020-05-31,41.9706850907213,0,0,19.3710854264867
2020-05-30,38.7421708529735,0,0,19.3710854264867
2020-05-29,54.8847420417124,0,0,16.1425711887389
2020-05-28,54.8847420417124,3.22851423774779,0,19.3710854264867
2020-05-27,45.199199328469,3.22851423774779,0,25.8281139019823
2020-05-26,41.9706850907213,3.22851423774779,0,25.8281139019823
2020-05-25,48.4277135662168,3.22851423774779,0,35.5136566152257
2020-05-24,45.199199328469,3.22851423774779,0,32.2851423774779
2020-05-23,41.9706850907213,6.45702847549558,0,32.2851423774779
2020-05-22,29.0566281397301,6.45702847549558,0,35.5136566152257
2020-05-21,32.2851423774779,3.22851423774779,0,35.5136566152257
2020-05-20,32.2851423774779,3.22851423774779,0,29.0566281397301
2020-05-19,35.5136566152257,3.22851423774779,0,22.5995996642345
2020-05-18,38.7421708529735,6.45702847549558,3.22851423774779,12.9140569509912
2020-05-17,41.9706850907213,6.45702847549558,3.22851423774779,12.9140569509912
2020-05-16,38.7421708529735,3.22851423774779,3.22851423774779,9.68554271324337
2020-05-15,45.199199328469,3.22851423774779,3.22851423774779,6.45702847549558
2020-05-14,51.6562278039646,3.22851423774779,3.22851423774779,9.68554271324337
2020-05-13,54.8847420417124,3.22851423774779,3.22851423774779,6.45702847549558
2020-05-12,54.8847420417124,3.22851423774779,3.22851423774779,9.68554271324337
2020-05-11,45.199199328469,0,0,12.9140569509912
2020-05-10,48.4277135662168,0,0,12.9140569509912
2020-05-09,51.6562278039646,0,0,19.3710854264867
2020-05-08,48.4277135662168,0,0,29.0566281397301
2020-05-07,38.7421708529735,0,0,25.8281139019823
2020-05-06,35.5136566152257,0,0,25.8281139019823
2020-05-05,38.7421708529735,0,0,25.8281139019823
2020-05-04,48.4277135662168,0,0,25.8281139019823
2020-05-03,35.5136566152257,0,0,25.8281139019823
2020-05-02,51.6562278039646,0,0,25.8281139019823
2020-05-01,54.8847420417124,0,0,19.3710854264867
2020-04-30,64.5702847549558,0,0,19.3710854264867
2020-04-29,80.7128559436947,0,0,25.8281139019823
2020-04-28,71.0273132304514,0,3.22851423774779,29.0566281397301
2020-04-27,90.3983986569381,0,3.22851423774779,41.9706850907213
2020-04-26,90.3983986569381,0,3.22851423774779,45.199199328469
2020-04-25,71.0273132304514,0,3.22851423774779,51.6562278039646
2020-04-24,58.1132562794602,0,3.22851423774779,48.4277135662168
2020-04-23,54.8847420417124,0,3.22851423774779,64.5702847549558
2020-04-22,41.9706850907213,0,3.22851423774779,58.1132562794602
2020-04-21,41.9706850907213,0,0,51.6562278039646
2020-04-20,9.68554271324337,0,0,35.5136566152257
2020-04-19,16.1425711887389,0,0,32.2851423774779
2020-04-18,16.1425711887389,0,0,22.5995996642345
2020-04-17,29.0566281397301,0,0,25.8281139019823
2020-04-16,38.7421708529735,0,0,6.45702847549558
2020-04-15,35.5136566152257,0,0,9.68554271324337
2020-04-14,35.5136566152257,0,0,9.68554271324337
2020-04-13,45.199199328469,0,0,9.68554271324337
2020-04-12,41.9706850907213,0,0,9.68554271324337
2020-04-11,45.199199328469,0,0,6.45702847549558
2020-04-10,45.199199328469,0,0,9.68554271324337
2020-04-09,32.2851423774779,0,0,9.68554271324337
2020-04-08,48.4277135662168,0,0,6.45702847549558
2020-04-07,51.6562278039646,0,0,9.68554271324337
2020-04-06,51.6562278039646,0,0,25.8281139019823
2020-04-05,54.8847420417124,0,0,29.0566281397301
2020-04-04,58.1132562794602,0,0,29.0566281397301
2020-04-03,64.5702847549558,0,0,29.0566281397301
2020-04-02,74.2558274681991,0,0,45.199199328469
2020-04-01,64.5702847549558,0,0,48.4277135662168
2020-03-31,64.5702847549558,0,0,51.6562278039646
2020-03-30,58.1132562794602,0,0,45.199199328469
2020-03-29,51.6562278039646,0,0,45.199199328469
2020-03-28,45.199199328469,0,0,45.199199328469
2020-03-27,29.0566281397301,0,0,38.7421708529735
2020-03-26,16.1425711887389,0,0,29.0566281397301
2020-03-25,9.68554271324337,0,0,25.8281139019823
2020-03-24,6.45702847549558,0,0,22.5995996642345
2020-03-23,3.22851423774779,3.22851423774779,0,12.9140569509912
2020-03-22,3.22851423774779,3.22851423774779,0,12.9140569509912
2020-03-21,3.22851423774779,3.22851423774779,0,12.9140569509912
2020-03-20,0,3.22851423774779,0,12.9140569509912
2020-03-19,0,3.22851423774779,0,9.68554271324337
2020-03-18,0,3.22851423774779,0,12.9140569509912
2020-03-17,0,3.22851423774779,0,9.68554271324337
2020-03-16,0,3.22851423774779,0,12.9140569509912
2020-03-15,0,3.22851423774779,0,9.68554271324337
2020-03-14,0,3.22851423774779,0,9.68554271324337
2020-03-13,0,3.22851423774779,0,12.9140569509912
